DATE,AAPL US Equity,MSFT US Equity,FB US Equity,GOOGL US Equity,V US Equity,INTC US Equity,CSCO US Equity,MA US Equity,JNJ US Equity,UNH US Equity,PFE US Equity,MRK US Equity,BRK/B US Equity,JPM US Equity,BAC  US Equity,WFC US Equity,AMZN US Equity,HD US Equity,DIS US Equity,NFLX US Equity,BA US Equity,MMM US Equity,GE US Equity,PG US Equity,KO US Equity,XOM US Equity,CVX US Equity,NEE US Equity,AMT US Equity,DWDP US Equity,T US Equity
2010-12-07,45.4586,26.87,#N/A N/A,293.854,19.22,21.58,19.39,24.678,62.31,36.77,16.77,35.37,79.87,39.25,11.57,28.47,176.77,33.55,37.33,27.116,66.23,84.19,17.03,62.15,32.07,71.46,86.3,50.84,51.76,33.76,28.54
2010-12-08,45.8586,27.23,#N/A N/A,295.556,19.485,21.82,19.35,25.064,62.45,36.84,16.72,35.4,80.54,40.26,12,29.37,176.29,34.03,36.97,26.89,65.18,84.68,17.04,62.63,32.195,71.85,86.14,50.88,51.07,33.56,28.63
2010-12-09,45.6796,27.08,#N/A N/A,296.037,19.78,21.81,19.7,25.122,62.06,36.65,16.7585,35.67,80.49,40.81,12.65,30.07,174.85,34.32,36.74,27.293,64.61,84.11,17.13,62.87,32.415,72,86.65,51.08,50.85,33.95,28.82
2010-12-10,45.7943,27.34,#N/A N/A,296.392,20.05,21.91,19.7,25.476,61.91,36.67,17.02,35.99,80.68,41.43,12.8,30.27,175.62,34.4,36.66,27.804,64.16,84.32,17.72,63.2,32.325,72.18,87.03,52,50.46,34.07,28.89
2010-12-13,45.9529,27.245,#N/A N/A,297.598,20.2225,21.5,19.58,25.935,61.86,36.9,17.19,36.1,80.34,41.51,12.54,30.22,174.25,34.56,37.13,26.257,63.79,85.3,17.62,63.19,32.425,72.36,88.37,52.09,50.01,34.08,28.78
2010-12-14,45.7557,27.62,#N/A N/A,297.743,20.16,21.47,19.54,25.412,62.77,36.5,17.11,36.55,80.24,40.79,12.4,29.8175,173.94,34.72,37.24,25.493,64.49,85.84,17.69,63.55,31.95,72.18,88.38,51.43,50.44,34.06,29.34
2010-12-15,45.7657,27.85,#N/A N/A,295.436,19.235,21.28,19.47,24.922,62.57,35.45,17.08,36.66,79.55,40.21,12.29,29.79,175.57,34.79,36.95,25.5,64.24,85.81,17.49,63.64,32.37,71.85,88.01,50.84,50.13,33.84,29.13
2010-12-16,45.8929,27.9875,#N/A N/A,296.142,16.7975,21.3,19.75,22.349,62.4,35.61,17.22,36.84,79.88,40.0125,12.52,30.02,178.04,35.12,37.01,25.95,64.4,86.4,17.77,64.5,32.67,72.22,89.06,51.22,49.99,34.35,29.23
2010-12-17,45.8014,27.9025,#N/A N/A,295.686,16.725,21.46,19.55,22.126,62.54,35.05,17.03,36.48,79.95,39.67,12.57,29.96,177.58,35.1,37.05,25.717,65.03,86.37,17.7,64.81,32.85,72.17,88.49,51.67,49.61,33.95,29.21
2010-12-20,46.03,27.81,#N/A N/A,297.818,16.9975,21.23,19.62,22.354,62.49,35.18,17.17,36.5,79.57,39.95,12.62,30.1,183.29,35.2,37.06,25.436,63.27,87.34,17.7,64.97,32.655,72.22,88.8,51.53,51.05,33.84,29.13
2010-12-21,46.315,28.07,#N/A N/A,301.827,17.0125,21.1,19.53,21.978,62.34,35.33,17.38,36.18,80.49,41,12.98,30.82,184.75,35.08,37.33,26.606,64.19,86.53,17.9,64.87,32.745,72.72,89.23,51.12,50.72,34.08,29.07
2010-12-22,46.4514,28.1875,#N/A N/A,303.038,17.1375,20.89,19.56,21.74,62.02,35.84,17.56,36.22,80.14,42.16,13.38,31.31,184.76,35.18,37.95,26.479,64.61,86.72,18.06,64.95,32.795,72.8,89.92,52.07,50.79,34.37,29.13
2010-12-23,46.2286,28.3,#N/A N/A,302.408,17.1825,20.84,19.69,21.83,62.25,35.77,17.61,36.29,79.86,42.08,13.06,30.99,182.59,35.09,37.7,26.369,65.06,86.47,18.04,65.24,32.79,73.2,90.68,52.17,50.53,34.41,29.2
2010-12-27,46.3829,28.07,#N/A N/A,301.482,17.7025,20.84,20.16,22.465,61.93,35.54,17.49,36.23,80.16,42.67,13.27,31.21,182.14,35.24,37.48,25.716,64.75,87.01,18.19,64.67,32.535,73.01,90.12,52.15,50.84,34.33,29.25
2010-12-28,46.4957,28.01,#N/A N/A,299.75,17.6825,20.88,20.35,22.452,62.05,35.72,17.59,36.2,79.99,42.61,13.34,31.2,181.09,35.09,37.36,26.239,64.86,86.74,18.32,64.76,32.68,73.42,91.19,52.29,50.93,34.38,29.23
2010-12-29,46.47,27.97,#N/A N/A,300.791,17.65,20.94,20.25,22.546,62.13,35.91,17.6,36.21,79.89,42.36,13.31,31.02,183.37,34.89,37.6,25.753,65.05,86.76,18.27,64.4,32.725,73.37,91.37,52.07,51.18,34.23,29.31
2010-12-30,46.2371,27.85,#N/A N/A,299.72,17.5725,21.02,20.23,22.372,61.94,35.94,17.49,36.01,79.4,42.23,13.28,30.82,182.75,34.86,37.48,25.686,65.01,86.54,18.19,64.28,32.75,73.36,91.6,51.97,51.47,34.25,29.33
2010-12-31,46.08,27.91,#N/A N/A,297.273,17.595,21.03,20.23,22.411,61.85,36.11,17.51,36.04,80.11,42.42,13.34,30.99,180,35.06,37.51,25.1,65.26,86.3,18.29,64.33,32.885,73.12,91.25,51.99,51.64,34.14,29.38
2011-01-03,47.0814,27.98,#N/A N/A,302.468,17.63,20.85,20.49,22.085,62.82,37.13,17.68,36.04,80.41,43.58,14.19,31.58,184.22,35.31,37.82,25.487,66.4,86.79,18.28,64.77,32.61,74.55,91.94,52.23,51.63,34.98,29.67
2011-01-04,47.3271,28.0875,#N/A N/A,301.352,17.65,21.15,20.52,22.37,63.35,37.47,17.9885,36.35,80.17,44.16,14.24,31.65,185.01,34.67,38.99,25.91,66.94,86.67,18.61,64.95,31.935,74.9,91.6,52.75,51.47,34.74,29.88
2011-01-05,47.7143,28,#N/A N/A,304.83,18.0225,20.94,20.77,23.029,63.31,37.59,18.11,36.56,80.91,44.7,14.5,32.37,187.42,34.56,39.96,25.676,67.48,86.67,18.64,64.8,31.745,74.7,91.44,52.34,50.76,34.68,29.98
2011-01-06,47.6757,28.82,#N/A N/A,307.047,18.2925,20.77,20.95,23.112,63.21,38.37,18.18,37.06,80.37,44.48,14.44,32.15,185.86,34.42,39.65,25.427,68.8,86.14,18.56,64.69,31.515,75.18,90.69,52.11,50.62,35.34,29.15
2011-01-07,48.0171,28.6,#N/A N/A,308.519,18.24,20.66,20.97,23.109,62.6,38.45,18.34,37.35,79.74,43.64,14.25,31.5,185.49,34.38,39.45,25.614,69.38,86.23,18.43,64.5,31.46,75.59,91.19,52.22,50.5,34.93,28.85
2011-01-10,48.9221,28.22,#N/A N/A,307.403,17.9525,20.69,20.79,23.02,62.16,38.45,18.26,37.2,79.65,43.4,14.4,31.2,184.68,34.39,39.5,26.84,69.09,87.15,18.51,64.36,31.53,75.13,90.41,52.92,50.41,35.5,28.34
2011-01-11,48.8057,28.11,#N/A N/A,308.303,17.97,21.05,20.88,22.94,62.27,39.08,18.22,36.95,79.4,43.6,14.69,31.4,184.34,34.86,39.4,26.664,68.96,87.74,18.63,64.04,31.345,75.69,91.83,52.76,50.47,35.49,27.91
2011-01-12,49.2029,28.55,#N/A N/A,308.734,18.1525,21.3025,21.12,23.283,62.5,38.86,18.37,37.15,80.74,44.71,14.99,32.01,184.08,34.83,39.17,26.986,70.15,88.66,18.67,64.97,31.52,76.58,92.45,53.63,50.7,35.85,28.04
2011-01-13,49.3829,28.19,#N/A N/A,308.644,17.785,21.29,21.08,23.351,62.91,39.6,18.22,34.69,80.76,44.45,14.77,31.89,185.53,35.27,39.26,27.356,69.83,88.04,18.6,65.48,31.7,76.71,92.18,53.76,50.75,35.65,28.08
2011-01-14,49.7829,28.3,#N/A N/A,312.392,17.78,21.08,21.21,23.691,62.55,40.77,18.34,34.23,81.65,44.91,15.25,32.75,188.75,35.89,39.29,27.354,70.07,88.1,18.8175,65.53,31.565,77.84,92.83,54.15,49.85,35.93,28.43
2011-01-18,48.6643,28.66,#N/A N/A,320.125,17.8025,21.0825,21.215,23.763,62.1,40.88,18.38,33.87,81.82,44.75,15,32.49,191.25,36.02,39.39,27.669,72.47,88.14,18.6,65.5,31.74,78.71,93.35,54.3,49.49,35.99,28.33
2011-01-19,48.4057,28.47,#N/A N/A,316.181,17.28,21.01,20.82,23.536,62.56,40.56,18.32,33.91,80.92,43.71,14.37,31.81,186.87,35.63,39.09,27.267,71.73,87.96,18.33,65.35,31.71,78.24,92.97,54.06,49.18,35.17,28.33
2011-01-20,47.5257,28.3525,#N/A N/A,313.689,17.6725,20.95,20.77,23.51,62.86,40.31,18.24,34.05,80.73,44.75,14.54,31.89,181.96,36.49,39.17,26.429,71.12,88.04,18.43,65.8,31.465,77.75,92.71,54.25,50.32,34.29,28.23
2011-01-21,46.6743,28.02,#N/A N/A,306.211,17.5375,20.82,20.725,23.353,62.66,40.41,18.359,33.9,80.45,45.29,14.25,32.51,177.42,36.51,39.74,26.013,71.68,89.29,19.74,65.91,31.385,78.98,93.78,54.42,50.52,34.49,28.33
2011-01-24,48.2071,28.38,#N/A N/A,305.836,17.9475,21.24,21.17,23.9,62.22,39.81,18.45,33.8,82.94,45.02,13.92,32.7,176.85,36.65,39.94,26.28,72.73,90.32,20.04,66.58,31.625,78.59,94.1,54.14,51.01,34.99,28.48
2011-01-25,48.7714,28.45,#N/A N/A,310.255,17.895,21.55,21.54,24.154,61.08,40.62,18.47,33.36,83.25,44.87,13.63,32.7,176.7,37.16,39.86,26.677,72.24,88.5,19.98,66.7,31.48,78.68,94.08,54.57,51.37,35.28,28.76
2011-01-26,49.1214,28.78,#N/A N/A,308.549,17.75,21.75,21.42,24.018,60.6,40.25,18.36,33.2,83.07,44.98,13.55,32.45,175.39,37.42,39.44,26.147,70.02,89.57,19.92,66.11,31.48,79.66,94.64,54.21,51.94,35.31,28.73
2011-01-27,49.03,28.87,#N/A N/A,308.694,17.65,21.75,21.44,23.911,60.68,42.29,18.48,33.25,83.03,45.1,13.67,32.5,184.45,37.98,39.46,30.124,70.56,89.19,20.28,64.18,31.35,79.88,94.75,54.41,52,35.57,28.13
2011-01-28,48.0143,27.751,#N/A N/A,300.786,17.365,21.46,20.93,23.487,60.01,40.93,18.15,33.07,81.56,44.54,13.6,31.84,171.14,36.7,38.85,31.14,69.23,87.44,20.2,64.2,31.105,78.99,93.37,54.03,51.32,35.06,27.49
2011-01-31,48.4743,27.725,#N/A N/A,300.471,17.4625,21.46,21.15,23.651,59.77,41.05,18.22,33.17,81.75,44.94,13.73,32.42,169.64,36.77,38.87,30.583,69.48,87.92,20.14,63.13,31.425,80.68,94.93,53.46,50.86,35.48,27.52
2011-02-01,49.29,27.9925,#N/A N/A,305.816,17.675,21.48,21.47,23.815,60.63,42.07,19.22,34,83.35,45.93,14.31,33.44,172.11,36.99,39.88,30.414,70.29,87.79,20.8,62.92,31.525,83.91,96.22,54.53,51.78,36.36,27.87
2011-02-02,49.1886,27.94,#N/A N/A,306.297,18.0225,21.56,21.62,23.939,60.62,41.95,18.96,33.82,82.45,45.45,14.24,32.72,173.53,36.56,40.49,30.18,71,87.75,20.71,62.79,31.43,83.41,96.48,54.86,51.91,36.64,27.67
2011-02-03,49.0629,27.65,#N/A N/A,305.371,17.9075,21.57,21.91,24.539,60.8,43.04,19.17,32.9,83.02,45.46,14.43,32.75,173.71,36.7,40.5,30.213,70.98,87.95,20.75,62.9,31.285,83.44,97.31,54.99,52.68,36.74,27.99
2011-02-04,49.5,27.77,#N/A N/A,305.786,18.225,21.68,22.05,24.724,60.84,42.49,19.3,32.89,83.17,44.59,14.29,32.755,175.93,36.8,40.71,31.439,71.38,88.29,20.56,63.61,31.28,83.28,97.11,54.74,53.59,37.01,27.97
2011-02-07,50.2686,28.1975,#N/A N/A,307.445,18.4825,21.69,22.03,24.998,60.87,41.81,19.04,33,84.1,45.5,14.67,33.32,176.43,36.6,40.94,31.146,71.93,88.79,20.87,64.55,31.26,83.93,97.66,55.19,53.66,37.62,27.96
2011-02-08,50.7429,28.2825,#N/A N/A,309.49,18.6425,21.635,21.99,24.961,60.94,41.97,19.16,33.27,84.27,45.74,14.61,34.1,183.06,37.16,41.18,31.089,72.71,89.47,21.28,64.64,31.435,82.98,97.74,55.43,54.28,37.94,27.91
2011-02-09,51.1657,27.97,#N/A N/A,308.549,18.32,21.46,22.04,24.85,60.88,42.07,19.05,33.09,83.89,45.11,14.64,33.13,185.3,37.17,43.36,31.756,72.63,90.78,21.31,64.39,31.575,82.55,96.24,55.24,54.59,37.46,27.97
2011-02-10,50.6486,27.5,#N/A N/A,308.519,18.685,21.8,18.92,25.213,60.93,42.43,19.03,33.04,84.45,45.53,14.49,33,186.21,37.31,43.31,31.886,72.66,90.46,21.27,64.58,31.77,83.2,96.7,55.22,55,38.13,28.24
2011-02-11,50.9786,27.25,#N/A N/A,312.553,18.7325,21.76,18.7,25.349,60.7,42.38,18.8275,33.07,84.91,46.57,14.77,33.76,189.25,37.48,43.41,33.01,72.14,91.8,21.33,64.73,31.785,82.82,96.45,55.06,56.73,38.38,28.47
2011-02-14,51.3114,27.23,#N/A N/A,314.379,18.935,21.57,18.81,25.496,60.7,42.46,19.05,32.82,85.3,46.54,14.89,33.87,190.42,37.58,43.24,35.364,72.26,91.9,21.5,64.54,31.57,84.91,96.95,54.7,56.01,38.49,28.46
2011-02-15,51.4143,26.96,#N/A N/A,312.377,18.9025,21.45,18.67,25.61,60.62,42.03,19.05,32.79,84.98,46.82,14.77,33.68,189.03,37.69,43.09,34.399,71.4,92,21.46,63.92,31.595,82.97,96.34,54.77,55.81,37.96,28.24
2011-02-16,51.8757,27.02,#N/A N/A,312.412,18.99,21.75,18.58,25.438,60.52,42.5,19.28,32.96,84.96,47.94,14.84,33.3,186.62,37.86,43.7,33.96,72.48,92.33,21.44,63.76,31.7,83.69,96.66,54.36,55.62,38.3,28.3
2011-02-17,51.1857,27.21,#N/A N/A,312.933,19.035,21.97,18.68,25.182,60.79,42.59,19.37,33.1,84.93,47.82,14.81,32.95,187.76,38.18,43.7,33.661,72.24,92.73,21.52,64,32.275,83.88,97.17,54.24,54.65,38.76,28.5
2011-02-18,50.08,27.06,#N/A N/A,315.345,18.9575,22.14,18.85,25.074,61.11,42.84,19.19,32.85,85.05,48,14.75,32.64,186.5,38.48,43.56,33.644,73.04,92.96,21.44,64.3,32.275,84.5,98.72,54.59,54.26,38.54,28.57
2011-02-22,48.3729,26.59,#N/A N/A,305.401,18.435,21.81,18.59,24.738,60.65,42.96,18.89,32.34,83.17,46.01,14.18,31.38,180.42,38.09,42.65,31.657,70.93,92,20.82,64.07,31.88,85.44,100.32,54.65,52.98,37.16,28.2
2011-02-23,48.9457,26.59,#N/A N/A,305.956,18.22,21.15,18.4,24.412,60.39,42.91,18.76,32.09,82.86,45.96,14.17,31.5,176.68,37.3,42.13,30.171,70.23,90.26,20.37,64.15,31.955,87.07,102.27,54.37,51.85,36.02,28.03
2011-02-24,48.9829,26.77,#N/A N/A,304.705,18.4775,21.285,18.36,24.418,60.25,42.75,18.9,32.03,83.36,45.91,13.97,31.44,177.75,37.14,42.42,30.74,70.76,90.03,20.58,63.05,31.94,85.97,102.03,54.41,52.85,35.49,27.92
2011-02-25,49.7371,26.55,#N/A N/A,305.316,18.67,21.86,18.64,24.671,59.64,42.52,18.86,32.19,84.87,46.68,14.2,32.4,177.24,37.08,42.95,30.349,72.3,90.25,20.82,62.84,32.155,85.34,102.1,54.69,53.76,36.32,28.13
2011-02-28,50.4586,26.58,#N/A N/A,306.997,18.2625,21.47,18.56,24.056,61.44,42.58,19.24,32.57,87.28,46.69,14.29,32.26,173.29,37.47,43.74,29.524,72.01,92.23,20.92,63.05,31.96,85.53,103.75,55.47,53.96,37.16,28.38
2011-03-01,49.9014,26.16,#N/A N/A,300.671,18.175,21.39,18.56,24.036,60.7,42.45,19.14,32.46,85.25,45.6,13.93,31.65,169.44,36.76,42.99,29.233,70.12,90.46,20.25,62.74,32.455,84.8,102.9,54.13,52.72,36.14,28.08
2011-03-02,50.3029,26.0775,#N/A N/A,300.686,18.4925,21.49,18.5,24.618,60.81,43.56,19.19,32.58,85.02,45.21,13.83,31.55,172.02,36.66,43.29,29.176,69.57,91.32,20.32,62.41,32.215,85.08,103.47,53.8,52.28,36.62,28.17
2011-03-03,51.3657,26.2,#N/A N/A,305.075,18.9575,21.79,18.53,25.165,61.05,44.79,19.77,33.1,86.7,46.08,14.27,32.41,172.79,37.55,44.07,29.053,71.71,92.81,20.75,62.55,32.785,85.82,104.19,54.44,53.33,37.89,28.13
2011-03-04,51.4286,25.9525,#N/A N/A,300.601,18.6725,21.56,18.4,24.975,61.06,44.45,19.66,33.06,85.5,45.52,14.12,31.91,171.67,37.22,43.55,30.103,71.8,92.19,20.37,62.03,32.605,85.08,103.75,54.75,53.07,37.52,27.9175
2011-03-07,50.7657,25.72,#N/A N/A,296.117,18.5375,21.21,18.2,24.727,60.4,43.56,19.61,32.83,85.04,45.19,14.03,31.72,169.08,36.87,43.02,29.629,70.88,92.4,20.38,61.71,32.61,84.72,103.01,54.62,53.08,37.26,27.9
2011-03-08,50.8229,25.91,#N/A N/A,296.442,18.5425,21.13,18.22,24.9,60.71,43.83,19.68,32.98,86.35,46.4,14.69,32.51,166.89,37.04,43.2,27.921,72.04,93.75,20.6275,62.05,32.82,84.6,103.77,55.3,52.12,38.3,28.45
2011-03-09,50.3529,25.89,#N/A N/A,296.172,18.4275,21.2,18.12,24.798,60.4,44.49,19.66,33.29,86.02,46.56,14.59,32.8,169.05,37.67,43.12,27.57,72.09,93.17,20.63,62,32.81,84.38,102.14,55.77,52.19,37.91,28.79
2011-03-10,49.5243,25.41,#N/A N/A,290.431,17.85,20.79,17.92,24.356,59.61,43.79,19.36,32.9,84.98,45.53,14.26,32.06,166.14,37.07,42.47,28.574,71.29,90.01,20.1,61.49,32.645,81.38,99.08,55.35,50.78,36.82,28.61
2011-03-11,50.2843,25.68,#N/A N/A,288.634,18.1275,20.87,17.95,24.842,59.69,43.59,19.47,32.73,85.3,45.74,14.38,32.38,168.07,37.14,42.93,29.22,71.64,91.61,20.36,61.49,32.405,82.12,99.93,55.69,50.81,36.79,28.46
2011-03-14,50.5086,25.69,#N/A N/A,285.271,17.965,20.84,17.85,24.884,59.13,43.16,19.81,32.38,84.21,45.3,14.23,32.1,166.73,36.68,42.24,28.743,70.74,91.02,19.92,61.35,31.97,82.38,100.8,55.08,50.22,36.61,28.19
2011-03-15,49.3471,25.39,#N/A N/A,285.056,17.8,20.18,17.39,24.465,58.48,42.79,19.76,31.86,82.52,44.61,13.96,32.27,165.08,36.29,41.62,31.016,69.69,89.5,19.61,60.66,31.515,81.39,101.23,53.77,50.02,35.96,27.81
2011-03-16,47.1443,24.79,#N/A N/A,278.82,17.74,19.8075,17.05,24.43,57.66,41.86,19.3,31.08,80.95,43.81,13.69,31.23,164.7,35.68,40.6,30.549,67.69,87.55,18.95,59.73,30.8,79.31,99.51,52.6,50.44,35.16,27.33
2011-03-17,47.8057,24.78,#N/A N/A,280.952,17.8575,19.9,17,24.376,58.13,42.27,19.88,31.44,82.73,44.56,13.98,31.36,160.97,35.76,40.76,30.557,68.3,88.69,19.22,60.43,31.14,81.16,102.24,52.82,51.04,35.71,27.74
2011-03-18,47.2386,24.8,#N/A N/A,280.802,17.855,19.93,17.14,24.168,58.57,42.6,20.18,31.91,83.48,45.74,14.04,31.83,161.82,36,41.23,29.914,69.1,88.98,19.25,60.6,31.35,80.85,102.8,52.76,50.62,35.85,27.94
2011-03-21,48.4714,25.33,#N/A N/A,288.529,17.99,20.19,17.3875,24.796,58.83,43.19,19.975,32.39,85.17,45.63,14.05,31.88,164.525,36.43,41.82,30.406,71.2,90.95,19.72,61.3,31.785,82.84,105.19,53.76,46.61,36.97,28.26
2011-03-22,48.7429,25.295,#N/A N/A,288.94,17.9,20.145,17.45,24.676,58.79,42.74,19.94,32.53,84.98,45.47,13.88,31.51,162.6,36.29,41.44,31.627,71.85,90.7,19.49,60.93,31.755,82.56,105.23,53.89,48.72,36.73,28.1
2011-03-23,48.4557,25.54,#N/A N/A,291.362,17.9975,20.29,17.58,24.686,58.72,42.75,19.92,32.63,84.74,45.6,13.65,31.45,165.32,36.62,42.24,32.723,72.72,92.14,19.53,60.91,32.135,82.6,105.48,53.69,49.47,36.7,28.14
2011-03-24,49.2814,25.81,#N/A N/A,293.729,18.165,20.38,17.36,25.231,59.03,43.8,20.3,32.72,85.16,45.73,13.48,31.54,171.1,37.36,42.86,32.733,72.76,92.58,19.78,61.14,32.345,82.73,105.38,54.02,49.07,36.76,28.54
2011-03-25,50.22,25.62,#N/A N/A,290.151,18.0225,20.37,17.28,24.77,58.98,43.75,20.35,32.57,85.24,45.86,13.34,31.94,170.98,37.42,42.97,32.859,73.34,92.27,19.75,60.88,32.61,83.62,106.78,54.1,49.64,37.15,28.85
2011-03-28,50.0629,25.41,#N/A N/A,287.959,18.1875,20.34,17.19,25.237,59.24,43.87,20.27,32.45,84.37,45.96,13.37,31.61,169.35,36.65,42.52,33.903,73.3,92.12,19.75,60.66,32.515,83.47,106.04,53.77,50,37.04,29.36
2011-03-29,50.1371,25.49,#N/A N/A,291.147,18.05,20.28,17.44,25.171,59.22,44.48,20.38,32.78,84.71,46.02,13.35,31.59,174.62,37.7,42.94,33.911,73.62,92.84,19.86,61.28,32.86,83.25,107.37,54.68,50.51,37.24,30.05
2011-03-30,49.8043,25.61,#N/A N/A,291.202,18.5575,20.46,17.33,25.366,59.38,45.4,20.3375,33.3,85.46,46.45,13.45,31.91,179.42,37.57,43.35,33.993,73.8,92.47,20.11,61.97,33.02,84.49,108.01,54.98,51.74,37.27,30.71
2011-03-31,49.7868,25.39,#N/A N/A,293.664,18.405,20.18,17.15,25.172,59.25,45.2,20.31,33.01,83.63,46.1,13.33,31.71,180.13,37.06,43.09,33.969,73.93,93.5,20.05,61.6,33.17,84.13,107.49,55.12,51.82,37.75,30.61
2011-04-01,49.2229,25.48,#N/A N/A,296.187,18.555,19.72,17.04,25.355,59.49,45.61,20.38,33.07,83.68,46.35,13.37,32.06,180.13,37.56,42.85,34.584,74.01,93.13,20.34,62.08,33.61,84.68,108.32,55.93,52.33,37.91,30.62
2011-04-04,48.7414,25.55,#N/A N/A,294.125,18.81,19.49,17.06,26.125,60.15,45.6,20.54,33.27,83.1,46.34,13.44,31.8,182.94,37.47,42.63,34.96,73.95,93.64,20.53,62.26,33.83,84.87,108.23,56.19,51.97,38.15,30.77
2011-04-05,48.4129,25.78,#N/A N/A,284.821,18.905,19.71,17.22,26.293,59.8,45.09,20.45,33.16,82.04,46.58,13.47,31.99,185.29,37.6,42.43,34.89,73.23,93.39,20.33,61.67,33.735,85.42,109.33,56.31,50.74,38.66,30.7
2011-04-06,48.2914,26.15,#N/A N/A,287.368,19,19.95,18.07,26.548,59.66,44.96,20.29,33.35,81.99,47.64,13.72,32.4,182.76,37.5,42.27,34.281,73.72,93.82,20.55,61.76,33.815,85.18,108.66,56.57,50.9,38.49,30.47
2011-04-07,48.2971,26.2,#N/A N/A,290.281,19.1025,20.03,17.91,26.517,59.48,44.43,20.33,33.33,81.93,47.4,13.61,32.17,184.91,37.83,42.04,33.423,74.29,93.19,20.35,62.13,33.72,85.76,108.94,56.05,50.77,38.33,30.54
2011-04-08,47.8657,26.07,#N/A N/A,289.36,19.18,20.02,17.65,26.306,59.46,44.38,20.46,33.67,81.8,46.84,13.48,31.62,184.71,37.46,41.76,33.551,73.47,93.22,20.19,61.9,33.635,85.95,109.66,56,50.28,38.52,30.71
2011-04-11,47.2571,25.98,#N/A N/A,288.965,19.4275,20.12,17.47,26.661,59.86,44.32,20.67,33.59,82.26,46.86,13.49,31.4,184.04,37.6,41.89,32.594,73.76,93.8,20.18,62.19,33.7,85.16,107.78,55.17,50.13,37.76,30.66
2011-04-12,47.4857,25.64,#N/A N/A,285.581,19.2575,19.76,17.44,26.296,59.94,44.81,20.46,33.56,81.68,46.64,13.47,31.4,180.48,37.76,41.63,33.417,73.08,92.37,20.01,62.89,33.45,83.18,104.18,55.12,49.63,36.96,30.47
2011-04-13,48.0186,25.63,#N/A N/A,288.419,19.375,19.78,17.25,26.976,59.6,44.33,20.46,33.47,80.76,46.25,13.27,30.68,182.29,37.67,41.7,34.107,72.13,92.86,19.94,62.99,33.64,83.16,103.81,54.97,50.36,36.7,30.18
2011-04-14,47.4886,25.42,#N/A N/A,289.535,19.0775,19.58,17.17,26.887,60.02,44.82,20.4905,33.86,80.74,44.97,13.13,30.15,181.82,37.84,41.02,33.819,72.3,92.94,20,63.3,34.155,83.44,104.88,55.16,50.18,36.93,30.29
2011-04-15,46.78,25.37,#N/A N/A,265.607,19.1175,19.75,17.03,26.758,60.56,44.98,20.53,34.51,80.89,44.89,12.82,29.89,180.01,38.17,41.52,33.641,72.6,92.82,20.04,64.18,34.005,84.29,106.24,55.12,50.58,37.78,30.65
2011-04-18,47.4071,25.08,#N/A N/A,263.675,18.92,19.62,16.73,26.505,60.46,43.55,20.4,33.93,80.3,43.96,12.42,29.52,178.34,37.76,41.2,33.333,72.79,91.45,19.98,64,33.655,83.1,104.5,54.93,49.56,37.01,30.31
2011-04-19,48.2657,25.15,#N/A N/A,261.018,18.98,19.86,16.61,26.706,62.69,43.96,20.53,33.7499,80.5,44.6501,12.34,30.07,178.82,37.77,41.35,34.507,73.15,91.86,20.2699,63.86,33.5449,83.8,105.4,54.89,49.52,37.7,30.31
2011-04-20,48.9157,25.76,#N/A N/A,263.12,19.3425,21.41,16.93,27.002,64.39,44.24,20.39,34.04,81.72,44.56,12.27,28.83,183.87,37.94,42.04,34.919,75.07,93.76,20.4,63.72,33.925,85.65,107.81,55.68,51.05,38.23,30.13
2011-04-21,50.0994,25.52,#N/A N/A,262.804,19.4425,21.46,16.94,27.328,64.07,47.81,19.79,34.04,82.36,44.68,12.31,28.54,185.89,37.8,42.27,36.031,75.44,93.92,19.95,63.27,33.94,86.36,108.13,55.51,51.31,39.48,30.68
2011-04-25,50.4299,25.61,#N/A N/A,262.779,19.44,21.94,17.1,27.143,64.11,47.71,20.14,34.33,82.38,44.61,12.44,28.56,185.42,37.56,41.93,35.953,74.9,94.12,19.89,63.37,33.87,86.22,107.42,55.46,51.05,39.35,30.55
2011-04-26,50.06,26.19,#N/A N/A,266.668,19.6925,22.48,17.52,27.636,64.95,47.35,20.19,35.06,82.92,45.12,12.23,28.87,182.3,37.21,42.33,32.701,75.55,95.94,20.1,63.83,33.465,87.42,108.75,56.04,51.79,39.97,30.94
2011-04-27,50.0214,26.38,#N/A N/A,269.141,19.7225,22.63,17.19,27.536,65.57,48.21,20.63,35.63,82.99,45.5,12.33,29.27,196.63,37.32,42.58,33.709,76.12,96.47,20.65,64.02,33.5,87.78,108.97,56.2,52.87,39.92,31.42
2011-04-28,49.5357,26.71,#N/A N/A,269.246,19.415,22.8,17.29,27.47,65.38,49.1,20.83,35.77,83.27,45.85,12.42,29.27,195.07,37.47,43.02,33.481,78.55,97.23,20.6,64.5,33.705,87.34,108.81,56.83,52.38,40.71,31.37
2011-04-29,50.0186,25.92,#N/A N/A,272.314,19.53,23.15,17.52,27.589,65.72,49.23,20.97,35.95,83.3,45.63,12.28,29.11,195.81,37.15,43.1,33.239,79.78,97.21,20.45,64.9,33.73,87.98,109.44,56.57,52.31,40.99,31.12
